label,tweet,id
1,what up fake ass hoe im not gone fought you today gimme my nigga hand back,8561
1,what a hoe lol,8562
1,<username> <username> haha yuhh that hoe was funny,8563
1,i picked welbeck for my team i have to be some kind of cunt yes,8564
1,<username> the fuck be wrong with these bitches nobody knows,8565
1,<username> <username> mmm where the fuck is that at honkey u need to wake up and realize its 2013 and get off of the skin,8566
1,rt <username> soon as your girl see niggas pouring champagne on bitches ass she should want to leave,8567
2,rt <username> mertesacker saying give him the ghetto fist is still goat,8568
1,alotta people say they loyal to they niggas and bitches yall aint shiiittt someone throw a few dollas in ya face youll be snitchn & 128175,8569
1,damn bitch thnx <url>,8570
1,pregnant at the same time and bitches think thats cute,8571
1,<username> i dont fight bitchez they bitch during it to much,8572
1,<username> i was gonna hold my tongue until i could get into another team but i couldnt do it anymore theyre fuckin retarded,8573
1,<username> <username> dyke ron & 128109 & 128111 & 128514,8574
1,kanyeshrug lol & 8220 <username> thots be like & 128073 rt <username> <username> only great thing these bitches can offer & 128514 & 128514 & 128514 & 8221,8575
1,<username> <username> <username> nah they would probably call you out for being the obsessed faggot you are also nice try though,8576
1,<username> <username> <username> lol that was a cyber bitch slap for sure,8577
1,rt <username> <username> grab me some bitches while u up there lmao oh and a belt fendi,8578
2,grr woke up ickblah congestion ew chunky bloaty gross missed the gym 1 12hr wait for the dr boo friday whineytweet,8579
1,talking angela is a hoe,8580
1,im sippin on patron nigga my bitch bad to the bone nigga she fucked up im fucked up she like how we gon get home nigga,8581
1,<username> sum bitch that looks good where does a man such as myself pick up one of those,8582
0,<username> bitch was i talking to u stfu and get off my page oh bitch nigga u bout that life,8583
1,you only bully people you know you can why you aint do this in the playoffs bitch <username>,8584
1,stupid and aint got hoes shmediumproblems,8585
1,i dont have hoes its a myth,8586
1,rt <username> superman man of steel emotions of bitch truestory,8587
2,i be jamming skid rowkixcinderelladamn yankeesbon jovidef leppardwhitesnakeextremevinnie vincent invasionrattscorpions etc,8588
1,rt <username> <username> my internet aint get transfered yet pussy,8589
1,rt <username> if you feel gotta party every weekend for entertainment ima just assume you embrace partaking in hoelike activities,8590
2,or when youre in my neighborhood rt <username> you know youre in the mexcian ghetto when <url>,8591
1,messi is thinking ronaldo is such a bitch couldnt even make it out his group ahaaaaa,8592
2,nfc south is trash juice,8593
1,rt <username> i hate a dumb bitch,8594
1,rt <username> <username> mrs harden be blowin me i be wanna snap on her ahhi had that bitch freshmen year damn nea caught a & 8230,8595
2,rt <username> idk how people can just not have a job and stay at home all day watching tv it was so boring for me to do it 2 days idk ho & 8230,8596
1,pull up on my ex make that bitch mad,8597
1,rt <username> chi aint no bitch then you got them assyrian kings on california and peterson & 128081 & 128081,8598
0,whats up faggots bet yall thought youd seen the last of me,8599
1,rt <username> same bitches that diss me gone still be here to eat my dick when they see that check,8600
1,<username> exactly so shes a bitch,8601
1,you better pray to god i dont like yo bitch cause we might catch eyes and she might get hit,8602
1,these bitches aint playin a jealous woman does better research than the fbi,8603
2,mt browngal gouache monkey tiki <url>,8604
1,it aint nothin to cut that bitch off,8605
1,<username> money cars and clothes and the hoes lol he just want be successful lol,8606
1,rt <username> <username> a captain save a hoe just jumped in the convo to save these hoes lls,8607
1,rt <username> niggas these days will walk 10 miles to get some pussy & 128557,8608
2,they say one mans trash is the next mans treasure where one finds pain the next might find pleasure,8609
0,rt <username> i hate hoe ass people,8610
1,money only impresses broke bitches,8611
1,& 8220 <username> spongebob out here beating bitches up <url>,8612
1,my ex wanna work it out bitch try yoga,8613
1,<username> u can just ask him to suck his dick not that hard white trash,8614
1,<username> dude your fucking gay you made a twitter just to mock me fucking lowlife,8615
1,<username> sup my nigga cracker home boy what ya know that blah forget it hey to ya,8616
1,& 8220 <username> <username> dreamgirl mckee & 128514 & 8221ooh bet you wooonnnttt stick dat hoe,8617
1,<username> pussy,8618
2,nowplaying ian hunter once bitten twice shy on 1069thearrow <url>,8619
1,dont get a mf attitude bitch im not about to justify shit,8620
1,now i could say my name butttttt ya bitch already knows it & 127926,8621
1,rt <username> yeah start me as your flex player next week trick plays catching passes flipping the bird smashing asses should al & 8230,8622
1,rt <username> one good woman is worth a thousand bad bitchesbut i still wanna fuck a thousand bitches,8623
1,<username> i wanna be that white nigga chillin in my mini cooper just throwin money at bitches,8624
1,rt <username> a bitch get 20000 followers shes a boss and starting up a boutique and wearing shades in public,8625
2,<username> hick yes,8626
2,posted a new song guala <url> music,8627
1,that son of a bitch moment when you open the fridge and have no food,8628
1,<username> im askin you negro lol,8629
1,rt <username> i dont know why i go on that pancake face bitchs twitter she gets me tight every time,8630
1,<username> <username> how come you never bring me food i dont have a car retard,8631
1,being single and not texting no bitches late night almost wacker than coming home after the club drunk and fuckin your girlfriend,8632
1,rt <username> still trying to hit this hoe & 128133 & 128133 & 128133 & 128133 <url>,8633
1,i wish <username> didnt block me long ago for calling him a pussy so i could call him a pussy again and get blocked a second time,8634
1,& 8220 <username> <username> <username> yasss when a bitch get paid tho & 128514 & 128514 & 8221 as long as she dnt act crazy,8635
1,rt <username> all the hoes know each other & 128514 & 128553,8636
1,<username> <username> <username> says the scrawny nigger,8637
1,& 8220 <username> they not evn hoes in silence anymore & 8221proud of it then want respect,8638
1,<username> awe boy your shirt tight than a bitch in that avi polo man turnt into a wrestler fat ass lil boy,8639
1,he died for a reason rt <username> <username> i didnt follow you back cuz you fat bitch foh large hoe jesus aint pleased fam,8640
1,papoose is trash bro <username> lol,8641
1,rt <username> meet me and my bitches @ mansionelan,8642
0,these people are fags,8643
1,<username> bitch you still subtweets but not replying though & 128514 & 128557 & 128524,8644
1,if u bad niggas a really play nice to get to the pussy then that ass gone & 128514,8645
1,with a pussy mullet,8646
1,rt <username> <username> he knows game hes just gonna make it as small of a loss as possibleshe was 1 of don juan hoes off jump httpt & 8230,8647
2,bags bags thats that bag money trash bag black and its filled up with money,8648
1,and dis shit is for the birds 2 <url>,8649
1,rt <username> dont lie to me bitch im giving you my heart,8650
1,she cares tho appreciate her lol rt <username> a trolling bitch is a lonely bitch,8651
1,rt <username> almost forgot posing as an old brawd wont get you pussy needle dick beat it lollollol <url>,8652
1,rt <username> heard a bitch say im ugly but ha nigga thank different & 128523 you say you mainline he dont treat me no different & 9996 & 128540,8653
1,rt <username> <username> is lupe fiascos retarded illegitimate son,8654
1,my boy <username> got the hoes now,8655
2,yankees jeter let him play the entire inning thats fitting,8656
1,stupid lil bitch really think im trippen & 128514 & 128514 you outttta pocket with this pimpinnn,8657
0,this kid looks like a retard when he tries hiding his phone so obvious,8658
1,denzel did his mf thang in his new movie boy i swear oml he played the shit outta that bitch had me in the movies ready to be a killer & 128526 & 128514 & 128514 & 128175 & 128588,8659
2,<username> sounds like they are holding back infoyankee shill,8660
1,<username> \ the whole bunch of the trash needs 2 jus go away they r jus trash,8661
2,i got dirty birds hey shoot like larry bird hey,8662
1,we trash,8663
1,anyways never trust a bitch & amp dont snitch unless you looking for some az and 1 ditch,8664
1,rt <username> <username> <username> <username> lol bitch youve put lotion on my butt & amp orajel in my mouth youd paint my toes & 8230,8665
1,if my friends dont wanna hangout my automatic response is to call them a bitch whoops,8666
1,isley brothers got me alot of pussy boy take notes,8667
1,been a while since its just been me solo at the crib feeling kinda lonely like a hoe,8668
2,<username> i know how you feelwaitno i dont perfect week for me would be yanks not getting lee gosox gopats,8669
1,<username> your welcome my nig salute,8670
1,rt <username> & 8220 <username> <username> finished the essay and the quiz bitch & 8221good job bud proud of you,8671
1,rt <username> & 8220 <username> <username> dont get me started on you potato head lookin ass bitch & 8221 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514,8672
