id,label,tweet
2165,1,so quit suckin on my dick and hop your fat ass elsewhere cuz i aint tryna fuck with your globe ass bitch got her own orbit
2166,2,lets go for the sweep yankees subwayseries
2167,1,<username> <username> <username> thats kevin with the hoes & 128514 & 128514
2168,0,ahah fucking queer <username> kill urself
2169,1,<username> so is my pussy
2170,1,when bitches u hate wont stop staring at u in the halls <url>
2171,1,so to my luus these are down bitches dont fuck with them
2172,0,deedee patrick ed sheen timmys dad beavis & amp butthead peter griffin this is just a list of some mentally retarded cartoon characters
2173,0,<username> most of these people are followers of followers of truth but they themselves are still niggers their outlook mind & amp all
2174,1,can my school please fuckin remove these random ass trash cans in the middle of the hallway that i always fuckin run into
2175,0,<username> hey sir house nigger uncle tom arent you from grand ole mississippi i rest my case
2176,2,i traveled back in time to middleearth and crept up on my enemy i slit the hobbits throat and by reflex vomited into my trembling hand
2177,1,i was lit den a bitch last night
2178,0,<username> lmao why ur dad raised u to be a bitch made nigga
2179,2,rt <username> getting ready for nevada hump day <username> real live camels ostriches and zebras oh my <username> nevadahumpday & 8230
2180,1,<username> dry pussy bitches always blame it on the condom & 128514 & 128079 & 128514 & 128079 & 128514
2181,2,<username> the shirt trash & 128546 and im leaving your room a mess & 128522
2182,0,i hate dumb bitches
2183,2,rt <username> pink albino dolphins are extremely rare but do exist in the wild <url>
2184,0,rebelscience is using an actual woman as a genetic engineering lab for all natural clones or something faggot rome
2185,0,niggasbitches cheat cause mfs always think they gettin played
2186,1,rt <username> fuck up you swole fag
2187,2,<username> someone gave me a nip of baileys irish cream coffee what can i use it withsuggestions
2188,2,rt <username> dear oreo whats this i hear about a watermelon flavor keep your fake fruit flavor out of my crisco sandwiches love & 8230
2189,0,<username> screw the ragheads
2190,0,rt <username> you can be a good girl all you want and those hoes still gonna get us niggas attention from time to time
2191,0,the fucking royals bitch work
2192,1,life would be so much doper if you could order pussy like you do pizza
2193,0,<username> das calld usen yo brain retard y would i whoop yo ass n front of da police
2194,2,dude was talmbout i dont know why everyone hates nickelback because theyre trash thats why
2195,1,bitches will be bitches
2196,2,big night of & 127936 hoosiers iubb big 10 and pacers nba indiana hoosierstate paulgeorge codyzeller <url>
2197,2,trust me seattle & gt we give thanksgiving its due & gt a huge flightless bird dream come true for european bird eaters
2198,2,i openly admit to being the level of white trash that will drive across town to the gas station with free hot dogs & amp half price drinks
2199,2,vintage gold and diamond engagement ring 10k yellow gold unique ring size 475 by vintagebaublesnbits <url> via <username>
2200,2,rt <username> that movie was trash
2201,1,rt <username> my ex girlfriends telling people i sell pills and coke retweet if shes a bitch durant hs
2202,0,rt <username> jameis winston is a nigger
2203,1,rt <username> i promise the last thing you wanna do is be a bitch to my sister in front of me dont poke the lion
2204,1,rt <username> eat her pussy when she mad sad stressed mad at you or whatever shit just lay her down and eat her pussy up & 128076 & 128069 & 128166
2205,2,& 8220 <username> car hopping is a different world these ghetto guys tried asking for my number lol & 8221 did they have to be ghetto tho
2206,0,every spic cop in losangeles has raped or has thought about raping a white woman thats why those halfbreeds get jobs as pigs
2207,2,rt <username> hot 97 trash
2208,2,i ate a monkey andnowihaveebola
2209,0,<username> nope not at all but im stuck in a house full of fucking niggers help me escape & 128553
2210,0,my eyes feel so chink eyed
2211,1,she must not know i got over 3000 followers breh this bitch gotta get the fuck up outta this vip section dawg she decreasing my value
2212,2,<username> thank you jackass zebras
2213,2,rt <username> when you look like trash and someone compliments you <url>
2214,1,<username> for real lil bitch
2215,1,inmiddleschool i was fat as hell and was a band faggot thank god i played sports after 6th grade and didnt stay in band
2216,1,i swear bitches wouldnt have nothing to worry about but they dont know how to shut the fuck up
2217,1,<username> you a hoe ass savage this shit brings up memories so cook on my g
2218,1,rt <username> if a hoe is talking to your man shes not the problem he is the fact that hoes feel welcomed reflects on how he acts behi & 8230
2219,0,<username> faggot
2220,1,rt <username> dont be sorry hoe be careful
2221,2,& 127813 & 127813 & 127813 rt <username> killer line <username> josh smith dropped a killer trash talk line on kenneth <url>
2222,0,<username> <username> your a fag
2223,0,niggas be in they feelings when they find out their hoe fuckin another nigga stopsavinthesehoes
2224,0,little fucking gook who smells like shit an than thinking theyre the motherfuckin boss the fuck
2225,1,rt <username> how close i am to slapping a bitch <url>
2226,0,<username> fag
2227,1,rt <username> bet you wont @ em doe & 8220 <username> hoes gon be hoes shut up you a hoe & 128514 & 128514 & 128064 & 8221
2228,2,rt <username> lester the parasitic spider monkey had 1 redeeming quality he ran the boat & amp the boat attracted women only in c & 8230
2229,0,<username> fuck you niggah you gay lol
2230,2,got damn the lakers trash
2231,2,why is my mother bothering me about the trash its my day off leave me alone and stop nagging
2232,1,rt <username> iggy azalea that bitch & 128588
2233,1,tyga is a hoe he pooted in my muthafuckin face we bout to fight bruh
2234,2,real basketball players get disappointed when they throw something in the trash can and miss
2235,0,<username> faggot
2236,2,<username> or as i like to put it looking through race colored glasses <username>
2237,1,i hate twitter just a bunch of sexy bitches i cant have
2238,2,yankee pinstripes might be the best unis in the mlb but the gray road ones are the worst cc looks like an elephant trapped in a circus tent
2239,0,<username> sweet comeback u fuckin herb i dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from nyc fag
2240,0,if some one isnt an anglosaxon protestant they have no right to be alive in the us none at all they are foreign filth
2241,0,i cant blow bubbles or whistle im basically retarded
2242,0,rt <username> <username> <username> gee isnt cracker a racist term so tired of these race baiters
2243,2,<username> <username> <username> maybe he can call hootie back up he dont answer me anymore but still have crows
2244,0,<username> ugly nigger
2245,1,pornandroidiphoneipadsexxxx hiddencams amateur boy fucking bitch hiddencam <url>
2246,1,this bitch crazy
2247,1,<username> my nicca
2248,2,never seen purple bird poop until today lol <url>
2249,1,<username> these hoes really out here
2250,0,youre white arent you rolls eyes rt <username> <username> rip to my nigga trayvon a worthless spear chucker
2251,0,<username> heyyyyyyyyyyy fag boy am i gonna watch you play
2252,0,& 8220 <username> tea bag a bitch & 8221 pahahaha
2253,1,rt <username> my signature whitebitch move is profusely apologizing for being late with a full starbucks cup in hand
2254,1,rt <username> & 8220 <username> kiara has small chubby fingers & 8221 bitch & 128514 & 128514 & 128514 & 128514
2255,1,hes making sure if its ok for the bitches <url>
2256,2,mt commission gouache tiki wahine monkey tubed surfing wavesliding waterwalker notkook <url>
2257,2,& 9733 best asian massage on the park slope top rated spa & 9733 7186220221 24 <url>
2258,1,& 8220 <username> u get what u put in if all u offering is pussy dont be mad when all u receive is dick & 8221 & 128588
2259,2,i found a new way to chug you have to open your mouth alot shitallysays
2260,1,rt <username> hearing a bitch tell a story and all u can think is & 8220lie lie lie & 8221 & 128530
2261,2,i need sleep but cant seem to get that place that lets you clam down and sleep
2262,1,rt <username> bitches tweeting relationship goals wno man job or real desire to stop being a hoe or partying every weekend jus a iph & 8230
2263,0,& 8220 <username> just got done with my last final and im walkin around campus like i own this place & 8221 queer
2264,2,for those wondering why dhs was buying up all the ammo now you know once the charlie manson er <username> race war starts its on potus
