,tweet,label
1880,rt < username > i have so many questions about that sex tape i love love love me some mimi and if that thirsty dude releases it hes trash & 8230,2
1881,< username > toma eso negros < username >,2
1882,< username > the bird has a hat so its hats on hats who can beat that,2
1883,these brownies < url >,2
1884,rt < username > and rounding out our cnn ebola panel tonight the monkey from the 1995 film outbreak,2
1885,trailor trash tina time & 128556,2
1886,rt < username > show your support during fleetweeknyc with troopthanks you could be on the < username > billboard in times sq < url >,2
1887,rt < username > pulled a dead bird from my garden grateful to be out of the hot sun it winked at me with its rotting eye socket,2
1888,cant stop eating graham crackers,2
1889,< username > word bird,2
1890,early bird catches the worm & 128076,2
1891,rt < username > mt < username > us ghettosdriven by liberal ideology < url > redmeat,2
1892,rt < username > mother of manchester terror twins who went to syria to become jihadi brides snatched by isis < url > v & 8230,2
1893,< username > < username > its perfection my brain crossed wires or something i dont know why i came up with concentrationmaybe the ghetto one,2
1894,& 8220 < username > < username > where am i on this rating scale & 8221 depends you still wearing them colored contacts or naw,2
1895,mi caldito de pollo estuvo incredible ahora a snuggle con mi snuggie y mi hubby queeee riiikkooo,2
1896,smuggled letter by gaza tunnel digger details suffering under hamas rule < url > via < username >,2
1897,rt < username > love birds,2
1898,& 8220 < username > my lakers are going to be so trash this season i cant wait & 128588 & 128079 & 128530 & 8221,2
1899,rt < username > 50 2nd yellow card issued for temple,2
1900,< username > my guy is a maine coon and a total cuddle bum every one that ive ever met has been super friendly,2
1901,jamaica populated with island hillbillies even linguistics are kind of the same if you sub the accent olde english derivatives,2
1902,< username > omg i dont even know where kimlau sq isi would been likelook a bird then ran for the hills lol,2
1903,rt < username > even though a bird can fly it must land on earth,2
1904,sweet jesus morningjoe are you going to split screen rep james clyburn & amp charlie daniels at the same time morningjoe,2
1905,why do peeps gotta be mad ghetto nowadays smh pull up your pants,2
1906,this is a long yellow for a bunch of track sweeping not a ton have taken opportunities to pit indycar goprograndprix,2
1907,i grew to hate blonde and primary colored weaves but that wouldnt stop me from requesting some good mouthwork,2
1908,whipped < url >,2
1909,rt < username > i mean sometimes eating a carton of double stuf oreos is your only option,2
1910,after bo1 rt < username > < username > bruh lol i retired after mw2 because everything was trash afterwards,2
1911,looks like the yankees will be competing with boston for the east cellar this year mlb,2
1912,rt < username > < username > happy birthday take a spin in that yellow coupe shutemdown < url >,2
1913,rt < username > when i make a paper ball in the trash can < url >,2
1914,< username > trash what < url >,2
1915,rt < username > i see the crazy teabaggers have given up on defunding obamacare and have moved on to using veterans 1mvetmarch,2
1916,< username > lucky monkey,2
1917,rt < username > i really need to take my rose colored glasses off though i gotta stop thinking everybody does shit with good intentions & 8230,2
1918,& 9733 best asian massage on the brooklyn park slope top rated spa & 9733718622 0221 24 < url >,2
1919,literally just got up and the first thing i did was chug a huge glass of water,2
1920,< username > usc senior rb anthony brown calls head coach steve sarkisian a racist and quits team & 187 < url > hes a bitch,2
1921,< username > available online soon i didnt have enough to get it after my anathema merch its a cracker i need it can u,2
1922,ahahahhping pang pow how u like me now shouts out 2 my bro dre hogg style ent uza fool 4 dis 1,2
1923,< username > biden was a winner last night yea right like charlie sheen really was a a winner too winning lol,2
1924,special thanks to tina charlie and staff at waverly hills thanks to everyone that dedicated time to make the < url >,2
1925,< username > i need some red green & amp yellow pants & amp helly shirts express,2
1926,rt < username > < username > well we sure as heck know how to read im reading the trash right now and almost everything ive heard on the web & 8230,2
1927,so to my mom came home to tacos and brownies & 9786 & 65039 & 128523,2
1928,rewrite tinker with its official language regarding samesex relationships divorce remarriage etc but nothing is set in stone at all,2
1929,rt < username > he loves me eats a brownie he loves me not eats a brownie,2
1930,< username > < username > just said uswas full of nicegivingsmart ppli thought we were meanunexceptionalbitter clingersevolved,2
1931,kentucky fried cater to da white folk no colored menu,2
1932,there is this yellow thing in the sky i dont know what to make of it,2
1933,photo anarchoqueer & 8220anarchism stands for a social order based on the free grouping of individuals for < url >,2
1934,rt < username > askdrmann is having no amici briefs filed on your behalf kind of like charlie brown never ever getting any valentin & 8230,2
1935,& 8220 < username > rape cannibalism you wont recognize the original versions of these fairy tales < url > man wtf,2
1936,wheres the part where fat amy goes err wop wobn wefo thingspeoplesay < username >,2
1937,moral to the story if you like the yanks ill pretty much do anything you tell me to do,2
1938,mt commission gouache tiki wahine monkey tubed surfing wavesliding waterwalker notkook < url >,2
1939,rt < username > < username > < username > sav you are so nicee love you too twat,2
1940,& 9733 best asian massage on the park slope top rated spa & 9733 7186220221 24 < url >,2
1941,can someone please explain to me why are the birds so angry & amp destroying pigs homes,2
1942,rt < username > < username > doing nothing as an agenda unbelievable that the dems failed to use that against the teabaggers < username > & 8230,2
1943,rt < username > < username > & 128514 & 128514 & 128514 ghetto ass mofos,2
1944,apple need to add some colored emoji,2
1945,nowplaying great white once bitten twice shy on 1069thearrow < url >,2
1946,< username > yeah people know hes not trash but his game is limited and it showed late in games against portland,2
1947,fresh out the gym but yet im bout to eat free birds,2
1948,all my gold is white not yellow,2
1949,hes making fun of me cause im worried about the bird and he saying hes not surprised because i dont like splitting poles lol ugh jerk,2
1950,shes just mad cuz her big toe looks like an angry bird haha,2
1951,rt < username > charlie my last two songs will be quasireligious songs for the sake of < username > whos coming up next,2
1952,this dumb berk drives in circles through town on his bright yellow cycle with music blaring incredibly & 8230 < url >,2
1953,dodgerofzion asked a giant green rooster walks in carrying a tray of brownies you may have a brownie in < url >,2
1954,early morning beer as a reward for waking up and taking the trash out,2
1955,< username > < username > askim 5 would you rather drink squirrel pee or johnny depps wig in charlie and the chocolate factory,2
1956,dooms rt < username > white nubuck or leather for the upper of the foam makes them a pass to me white soles too < url >,2
1957,its weird but i miss robertson screwdrivers & gt from & 8216toque & 8217 to & 8216mickey & 8217 ten canadianisms < url > via < username >,2
1958,i love liv when she gets ghetto,2
1959,lmaoooo rt < username > everything on bet is trash rt < username > brad rt < username > white mike was on bet he cant be trash,2
1960,< username > lol i already made it im waiting on my brownies to finish & 128526,2
1961,< username > texans dst wont play the redskins again this year,2
1962,< username > < username > < username > once fag you got pressed to the ground hang up your cleats n never put them back on or think about it,2
1963,the wayans bros is the most retarded show ever,2
1964,how now gungho,2
1965,< username > i saw an ajumma walk out in the beginning saying wow this is so trash that i cant even listen to it & 128514 lmaoo,2
